word2vec-google-news-300,400000,70,79,0.8860759493670886
glove-twitter-50,400000,36,77,0.4675324675324675
glove-twitter-25,400000,36,77,0.4675324675324675
glove-twitter-100,400000,39,77,0.5064935064935064
glove-wiki-gigaword-100,400000,65,79,0.8227848101265823
